# Force coefficients
# liftDir         : (0.0000000000e+00 0.0000000000e+00 1.0000000000e+00)
# dragDir         : (1.0000000000e+00 0.0000000000e+00 0.0000000000e+00)
# pitchAxis       : (0.0000000000e+00 1.0000000000e+00 0.0000000000e+00)
# magUInf         : 2.5000000000e+02
# lRef            : 1.0000000000e+00
# Aref            : 1.0000000000e+00
# CofR            : (2.0000000000e-01 0.0000000000e+00 0.0000000000e+00)
# Time            	Cm                	Cd                	Cl                	Cl(f)             	Cl(r)             
986               	-2.0185398113e-06	7.9925977408e-03	2.1002092865e-05	8.4825066210e-06	1.2519586244e-05
987               	-2.0090281584e-06	7.9922380620e-03	2.0925924778e-05	8.4539342308e-06	1.2471990548e-05
988               	-1.9995618210e-06	7.9918797795e-03	2.0850041246e-05	8.4254588020e-06	1.2424582444e-05
989               	-1.9901410684e-06	7.9915228874e-03	2.0774442798e-05	8.3970803304e-06	1.2377362467e-05
990               	-1.9807650883e-06	7.9911673794e-03	2.0699127117e-05	8.3687984704e-06	1.2330328647e-05
991               	-1.9714328932e-06	7.9908132504e-03	2.0624091092e-05	8.3406126527e-06	1.2283478439e-05
992               	-1.9621437660e-06	7.9904604953e-03	2.0549332022e-05	8.3125222452e-06	1.2236809777e-05
993               	-1.9528973691e-06	7.9901091096e-03	2.0474847926e-05	8.2845265938e-06	1.2190321332e-05
994               	-1.9436936660e-06	7.9897590881e-03	2.0400637901e-05	8.2566252844e-06	1.2144012616e-05
995               	-1.9345331488e-06	7.9894104255e-03	2.0326702741e-05	8.2288182217e-06	1.2097884519e-05
996               	-1.9254160760e-06	7.9890631162e-03	2.0253042895e-05	8.2011053717e-06	1.2051937524e-05
997               	-1.9163360377e-06	7.9887171493e-03	2.0179669462e-05	8.1734986932e-06	1.2006170769e-05
998               	-1.9073006812e-06	7.9883725005e-03	2.0106591986e-05	8.1459953119e-06	1.1960596674e-05
999               	-1.8983126117e-06	7.9880291639e-03	2.0033805888e-05	8.1185903325e-06	1.1915215556e-05
1000              	-1.8893665885e-06	7.9876871482e-03	1.9961281724e-05	8.0912742733e-06	1.1870007450e-05
1001              	-1.8804569537e-06	7.9873464604e-03	1.9888991563e-05	8.0640388279e-06	1.1824952735e-05
1002              	-1.8715834150e-06	7.9870070969e-03	1.9816933958e-05	8.0368835638e-06	1.1780050394e-05
1003              	-1.8627495561e-06	7.9866690469e-03	1.9745130888e-05	8.0098158879e-06	1.1735315000e-05
1004              	-1.8539584393e-06	7.9863323012e-03	1.9673606380e-05	7.9828447509e-06	1.1690761629e-05
1005              	-1.8452102072e-06	7.9859968558e-03	1.9602368469e-05	7.9559740270e-06	1.1646394441e-05
1006              	-1.8365030718e-06	7.9856627087e-03	1.9531408229e-05	7.9292010429e-06	1.1602207186e-05
1007              	-1.8278352781e-06	7.9853298611e-03	1.9460711430e-05	7.9025204369e-06	1.1558190993e-05
1008              	-1.8192062774e-06	7.9849983068e-03	1.9390269306e-05	7.8759283757e-06	1.1514340930e-05
1009              	-1.8106164702e-06	7.9846680394e-03	1.9320082216e-05	7.8494246378e-06	1.1470657578e-05
1010              	-1.8020662834e-06	7.9843390555e-03	1.9250153651e-05	7.8230105421e-06	1.1427143109e-05
1011              	-1.7935565390e-06	7.9840113507e-03	1.9180486495e-05	7.7966867086e-06	1.1383799787e-05
1012              	-1.7850881156e-06	7.9836849191e-03	1.9111080534e-05	7.7704521516e-06	1.1340628383e-05
1013              	-1.7766619692e-06	7.9833597546e-03	1.9041934966e-05	7.7443055138e-06	1.1297629452e-05
1014              	-1.7682784743e-06	7.9830358519e-03	1.8973049555e-05	7.7182463031e-06	1.1254803252e-05
1015              	-1.7599369977e-06	7.9827132064e-03	1.8904423985e-05	7.6922749949e-06	1.1212148990e-05
1016              	-1.7516363147e-06	7.9823918142e-03	1.8836057022e-05	7.6663921961e-06	1.1169664825e-05
1017              	-1.7433756751e-06	7.9820716714e-03	1.8767947038e-05	7.6405978440e-06	1.1127349194e-05
1018              	-1.7351557944e-06	7.9817527742e-03	1.8700093754e-05	7.6148910826e-06	1.1085202671e-05
1019              	-1.7269783747e-06	7.9814351177e-03	1.8632498427e-05	7.5892708387e-06	1.1043227588e-05
1020              	-1.7188448615e-06	7.9811186959e-03	1.8565162531e-05	7.5637364042e-06	1.1001426127e-05
1021              	-1.7107551232e-06	7.9808035026e-03	1.8498085925e-05	7.5382878395e-06	1.0959798086e-05
1022              	-1.7027071741e-06	7.9804895321e-03	1.8431265769e-05	7.5129257105e-06	1.0918340059e-05
1023              	-1.6946981198e-06	7.9801767804e-03	1.8364697268e-05	7.4876505139e-06	1.0877046754e-05
1024              	-1.6867414953e-06	7.9798652580e-03	1.8298346317e-05	7.4624316632e-06	1.0835914654e-05
1025              	-1.6788424336e-06	7.9795550602e-03	1.8232128417e-05	7.4372217751e-06	1.0794906642e-05
1026              	-1.6709652281e-06	7.9792462375e-03	1.8165998941e-05	7.4120342422e-06	1.0753964698e-05
1027              	-1.6631036182e-06	7.9789387310e-03	1.8100050547e-05	7.3869216551e-06	1.0713128891e-05
1028              	-1.6552873574e-06	7.9786324296e-03	1.8034497098e-05	7.3619611918e-06	1.0672535907e-05
1029              	-1.6475436746e-06	7.9783272587e-03	1.7969493628e-05	7.3372031394e-06	1.0632290489e-05
1030              	-1.6398685081e-06	7.9780232121e-03	1.7904997534e-05	7.3126302589e-06	1.0592367275e-05
1031              	-1.6322350225e-06	7.9777203191e-03	1.7840806675e-05	7.2881683150e-06	1.0552638360e-05
1032              	-1.6246205808e-06	7.9774185993e-03	1.7776717400e-05	7.2637381189e-06	1.0512979281e-05
1033              	-1.6170218301e-06	7.9771180462e-03	1.7712652626e-05	7.2393044831e-06	1.0473348143e-05
1034              	-1.6094498923e-06	7.9768186393e-03	1.7648671862e-05	7.2148860389e-06	1.0433785823e-05
1035              	-1.6019170676e-06	7.9765203629e-03	1.7584888931e-05	7.1905273982e-06	1.0394361533e-05
1036              	-1.5944285561e-06	7.9762232133e-03	1.7521384128e-05	7.1662635077e-06	1.0355120620e-05
1037              	-1.5869823539e-06	7.9759271946e-03	1.7458173195e-05	7.1421042434e-06	1.0316068951e-05
1038              	-1.5795722966e-06	7.9756323126e-03	1.7395230264e-05	7.1180428356e-06	1.0277187429e-05
1039              	-1.5721899196e-06	7.9753385714e-03	1.7332523605e-05	7.0940718827e-06	1.0238451722e-05
1040              	-1.5648259731e-06	7.9750459738e-03	1.7270033382e-05	7.0701907180e-06	1.0199842664e-05
1041              	-1.5574736063e-06	7.9747545220e-03	1.7207749818e-05	7.0464013027e-06	1.0161348515e-05
1042              	-1.5501325404e-06	7.9744642157e-03	1.7145668082e-05	7.0227015005e-06	1.0122966581e-05
1043              	-1.5428105964e-06	7.9741750488e-03	1.7083789230e-05	6.9990840184e-06	1.0084705211e-05
1044              	-1.5355185373e-06	7.9738870098e-03	1.7022119539e-05	6.9755412321e-06	1.0046578307e-05
1045              	-1.5282614433e-06	7.9736000857e-03	1.6960664631e-05	6.9520708720e-06	1.0008593759e-05
1046              	-1.5210335198e-06	7.9733142680e-03	1.6899420785e-05	6.9286768727e-06	9.9707439123e-06
1047              	-1.5138216871e-06	7.9730295570e-03	1.6838373849e-05	6.9053652375e-06	9.9330086117e-06
1048              	-1.5066162619e-06	7.9727459601e-03	1.6777509682e-05	6.8821385789e-06	9.8953711027e-06
1049              	-1.4994208174e-06	7.9724634833e-03	1.6716829155e-05	6.8589937602e-06	9.8578353949e-06
1050              	-1.4922530092e-06	7.9721821252e-03	1.6656353808e-05	6.8359238947e-06	9.8204299132e-06
1051              	-1.4851358448e-06	7.9719018734e-03	1.6596117272e-05	6.8129227912e-06	9.7831944808e-06
1052              	-1.4780854073e-06	7.9716227093e-03	1.6536148441e-05	6.7899888134e-06	9.7461596281e-06
1053              	-1.4711028887e-06	7.9713446156e-03	1.6476456644e-05	6.7671254331e-06	9.7093312105e-06
1054              	-1.4641758923e-06	7.9710675831e-03	1.6417029495e-05	6.7443388551e-06	9.6726906397e-06
1055              	-1.4572864323e-06	7.9707916113e-03	1.6357841441e-05	6.7216342881e-06	9.6362071526e-06
1056              	-1.4504202073e-06	7.9705167046e-03	1.6298866697e-05	6.6990131414e-06	9.5998535559e-06
1057              	-1.4435719081e-06	7.9702428670e-03	1.6240089421e-05	6.6764728023e-06	9.5636166185e-06
1058              	-1.4367448642e-06	7.9699700975e-03	1.6181507163e-05	6.6540087175e-06	9.5274984458e-06
1059              	-1.4299461440e-06	7.9696983892e-03	1.6123126189e-05	6.6316169507e-06	9.4915092388e-06
1060              	-1.4231814519e-06	7.9694277320e-03	1.6064955457e-05	6.6092962768e-06	9.4556591805e-06
1061              	-1.4164518343e-06	7.9691581159e-03	1.6007000089e-05	6.5870482102e-06	9.4199518787e-06
1062              	-1.4097535201e-06	7.9688895336e-03	1.5949258224e-05	6.5648755921e-06	9.3843826322e-06
1063              	-1.4030803946e-06	7.9686219813e-03	1.5891722429e-05	6.5427808199e-06	9.3489416090e-06
1064              	-1.3964269648e-06	7.9683554582e-03	1.5834383020e-05	6.5207645455e-06	9.3136184750e-06
1065              	-1.3897907465e-06	7.9680899647e-03	1.5777232621e-05	6.4988255642e-06	9.2784070572e-06
1066              	-1.3831727793e-06	7.9678255002e-03	1.5720268703e-05	6.4769615721e-06	9.2433071307e-06
1067              	-1.3765766833e-06	7.9675620625e-03	1.5663494359e-05	6.4551704963e-06	9.2083238629e-06
1068              	-1.3700065491e-06	7.9672996485e-03	1.5606915337e-05	6.4334511192e-06	9.1734642174e-06
1069              	-1.3634652695e-06	7.9670382543e-03	1.5550537070e-05	6.4118032656e-06	9.1387338046e-06
1070              	-1.3569538099e-06	7.9667778768e-03	1.5494362371e-05	6.3902273754e-06	9.1041349952e-06
1071              	-1.3504717460e-06	7.9665185136e-03	1.5438391624e-05	6.3687240659e-06	9.0696675578e-06
1072              	-1.3440183144e-06	7.9662601631e-03	1.5382623678e-05	6.3472935244e-06	9.0353301532e-06
1073              	-1.3375935242e-06	7.9660028234e-03	1.5327057585e-05	6.3259352680e-06	9.0011223165e-06
1074              	-1.3311988351e-06	7.9657464920e-03	1.5271694683e-05	6.3046485064e-06	8.9670461766e-06
1075              	-1.3248368487e-06	7.9654911649e-03	1.5216538160e-05	6.2834322315e-06	8.9331059288e-06
1076              	-1.3185105271e-06	7.9652368376e-03	1.5161592337e-05	6.2622856416e-06	8.8993066957e-06
1077              	-1.3122223808e-06	7.9649835048e-03	1.5106861533e-05	6.2412083855e-06	8.8656531471e-06
1078              	-1.3059735497e-06	7.9647311618e-03	1.5052348095e-05	6.2202004979e-06	8.8321475974e-06
1079              	-1.2997637641e-06	7.9644798042e-03	1.4998052232e-05	6.1992623518e-06	8.7987898800e-06
1080              	-1.2935913491e-06	7.9642294284e-03	1.4943971280e-05	6.1783942907e-06	8.7655769889e-06
1081              	-1.2874540084e-06	7.9639800317e-03	1.4890101228e-05	6.1575966056e-06	8.7325046224e-06
1082              	-1.2813495044e-06	7.9637316116e-03	1.4836437655e-05	6.1368693229e-06	8.6995683318e-06
1083              	-1.2752762316e-06	7.9634841655e-03	1.4782976871e-05	6.1162122039e-06	8.6667646672e-06
1084              	-1.2692335704e-06	7.9632376903e-03	1.4729716739e-05	6.0956247993e-06	8.6340919401e-06
1085              	-1.2632217331e-06	7.9629921823e-03	1.4676656696e-05	6.0751066148e-06	8.6015500810e-06
1086              	-1.2572415697e-06	7.9627476369e-03	1.4623797512e-05	6.0546571863e-06	8.5691403256e-06
1087              	-1.2512940948e-06	7.9625040489e-03	1.4571140615e-05	6.0342762128e-06	8.5368644024e-06
1088              	-1.2453801482e-06	7.9622614137e-03	1.4518687440e-05	6.0139635716e-06	8.5047238680e-06
1089              	-1.2394999512e-06	7.9620197265e-03	1.4466438333e-05	5.9937192151e-06	8.4727191176e-06
1090              	-1.2336530327e-06	7.9617789828e-03	1.4414392411e-05	5.9735431729e-06	8.4408492384e-06
1091              	-1.2278382995e-06	7.9615391785e-03	1.4362547526e-05	5.9534354634e-06	8.4091120624e-06
1092              	-1.2220544068e-06	7.9613003096e-03	1.4310900854e-05	5.9333960200e-06	8.3775048336e-06
1093              	-1.2162998681e-06	7.9610623728e-03	1.4259449279e-05	5.9134247711e-06	8.3460245074e-06
1094              	-1.2105733009e-06	7.9608253647e-03	1.4208189658e-05	5.8935215280e-06	8.3146681298e-06
1095              	-1.2048736478e-06	7.9605892820e-03	1.4157119401e-05	5.8736860526e-06	8.2834333482e-06
1096              	-1.1992001958e-06	7.9603541214e-03	1.4106236391e-05	5.8539179998e-06	8.2523183914e-06
1097              	-1.1935525359e-06	7.9601198791e-03	1.4055539207e-05	5.8342170677e-06	8.2213221395e-06
1098              	-1.1879307028e-06	7.9598865514e-03	1.4005027518e-05	5.8145830564e-06	8.1904444620e-06
1099              	-1.1823347833e-06	7.9596541344e-03	1.3954701026e-05	5.7950157296e-06	8.1596852961e-06
1100              	-1.1767648482e-06	7.9594226244e-03	1.3904559302e-05	5.7755148025e-06	8.1290444990e-06
1101              	-1.1712209225e-06	7.9591920176e-03	1.3854601769e-05	5.7560799619e-06	8.0985218068e-06
1102              	-1.1657029700e-06	7.9589623101e-03	1.3804827901e-05	5.7367109805e-06	8.0681169204e-06
1103              	-1.1602108609e-06	7.9587334982e-03	1.3755237065e-05	5.7174076717e-06	8.0378293934e-06
1104              	-1.1547443242e-06	7.9585055783e-03	1.3705828301e-05	5.6981698265e-06	8.0076584748e-06
1105              	-1.1493030659e-06	7.9582785472e-03	1.3656600580e-05	5.6789972243e-06	7.9776033561e-06
1106              	-1.1438867240e-06	7.9580524015e-03	1.3607552641e-05	5.6598895967e-06	7.9476630446e-06
1107              	-1.1384949258e-06	7.9578271380e-03	1.3558683231e-05	5.6408466897e-06	7.9178365412e-06
1108              	-1.1331274316e-06	7.9576027533e-03	1.3509991420e-05	5.6218682786e-06	7.8881231417e-06
1109              	-1.1277839875e-06	7.9573792441e-03	1.3461476344e-05	5.6029541846e-06	7.8585221596e-06
1110              	-1.1224643709e-06	7.9571566070e-03	1.3413137090e-05	5.5841041742e-06	7.8290329160e-06
1111              	-1.1171685141e-06	7.9569348386e-03	1.3364973078e-05	5.5653180252e-06	7.7996550533e-06
1112              	-1.1118963105e-06	7.9567139356e-03	1.3316983559e-05	5.5465954688e-06	7.7703880898e-06
1113              	-1.1066477522e-06	7.9564938947e-03	1.3269168107e-05	5.5279363011e-06	7.7412318054e-06
1114              	-1.1014228828e-06	7.9562747126e-03	1.3221526342e-05	5.5093402880e-06	7.7121860536e-06
1115              	-1.0962217251e-06	7.9560563858e-03	1.3174057790e-05	5.4908071697e-06	7.6832506199e-06
1116              	-1.0910442293e-06	7.9558389112e-03	1.3126761931e-05	5.4723367360e-06	7.6544251945e-06
1117              	-1.0858904490e-06	7.9556222855e-03	1.3079638529e-05	5.4539288153e-06	7.6257097134e-06
1118              	-1.0807603886e-06	7.9554065054e-03	1.3032687104e-05	5.4355831635e-06	7.5971039407e-06
1119              	-1.0756539571e-06	7.9551915677e-03	1.2985906985e-05	5.4172995352e-06	7.5686074494e-06
1120              	-1.0705710423e-06	7.9549774693e-03	1.2939297489e-05	5.3990777023e-06	7.5402197870e-06
1121              	-1.0655116099e-06	7.9547642068e-03	1.2892858194e-05	5.3809174870e-06	7.5119407067e-06
1122              	-1.0604755546e-06	7.9545517771e-03	1.2846588447e-05	5.3628186687e-06	7.4837697779e-06
1123              	-1.0554626834e-06	7.9543401769e-03	1.2800487429e-05	5.3447810312e-06	7.4557063979e-06
1124              	-1.0504729325e-06	7.9541294031e-03	1.2754554676e-05	5.3268044053e-06	7.4277502704e-06
1125              	-1.0455061538e-06	7.9539194526e-03	1.2708789463e-05	5.3088885777e-06	7.3999008852e-06
1126              	-1.0405622482e-06	7.9537103223e-03	1.2663191176e-05	5.2910333398e-06	7.3721578361e-06
1127              	-1.0356410476e-06	7.9535020089e-03	1.2617759024e-05	5.2732384645e-06	7.3445205597e-06
1128              	-1.0307425146e-06	7.9532945095e-03	1.2572492540e-05	5.2555037555e-06	7.3169887848e-06
1129              	-1.0258665434e-06	7.9530878207e-03	1.2527391165e-05	5.2378290392e-06	7.2895621260e-06
1130              	-1.0210130279e-06	7.9528819396e-03	1.2482454164e-05	5.2202140539e-06	7.2622401097e-06
1131              	-1.0161819528e-06	7.9526768632e-03	1.2437680991e-05	5.2026585429e-06	7.2350224485e-06
1132              	-1.0113732913e-06	7.9524725877e-03	1.2393071541e-05	5.1851624793e-06	7.2079090619e-06
1133              	-1.0065868906e-06	7.9522691104e-03	1.2348624972e-05	5.1677255954e-06	7.1808993766e-06
1134              	-1.0018227351e-06	7.9520664287e-03	1.2304340754e-05	5.1503476417e-06	7.1539931120e-06
1135              	-9.9708060438e-07	7.9518645397e-03	1.2260217832e-05	5.1330283118e-06	7.1271895206e-06
1136              	-9.9236055228e-07	7.9516634399e-03	1.2216256035e-05	5.1157674654e-06	7.1004885700e-06
1137              	-9.8766246703e-07	7.9514631258e-03	1.2172454788e-05	5.0985649269e-06	7.0738898609e-06
1138              	-9.8298619532e-07	7.9512635948e-03	1.2128813481e-05	5.0814205453e-06	7.0473929360e-06
1139              	-9.7833169854e-07	7.9510648439e-03	1.2085331566e-05	5.0643340842e-06	7.0209974813e-06
1140              	-9.7369882967e-07	7.9508668703e-03	1.2042008308e-05	5.0473053241e-06	6.9947029835e-06
1141              	-9.6908744913e-07	7.9506696709e-03	1.1998843025e-05	5.0303340633e-06	6.9685089615e-06
1142              	-9.6449746129e-07	7.9504732425e-03	1.1955835119e-05	5.0134200983e-06	6.9424150209e-06
1143              	-9.5992883253e-07	7.9502775821e-03	1.1912984254e-05	4.9965632944e-06	6.9164209595e-06
1144              	-9.5538135095e-07	7.9500826870e-03	1.1870289536e-05	4.9797634169e-06	6.8905261188e-06
1145              	-9.5085496371e-07	7.9498885544e-03	1.1827750455e-05	4.9630202636e-06	6.8647301910e-06
1146              	-9.4634965930e-07	7.9496951812e-03	1.1785366611e-05	4.9463336464e-06	6.8390329650e-06
1147              	-9.4186526196e-07	7.9495025644e-03	1.1743137252e-05	4.9297033642e-06	6.8134338881e-06
1148              	-9.3740176776e-07	7.9493107013e-03	1.1701061397e-05	4.9131289308e-06	6.7879324664e-06
1149              	-9.3296451172e-07	7.9491196007e-03	1.1659122128e-05	4.8965965521e-06	6.7625255755e-06
1150              	-9.2853213207e-07	7.9489292587e-03	1.1617298898e-05	4.8801173169e-06	6.7371815810e-06
1151              	-9.2414433950e-07	7.9487396606e-03	1.1575693256e-05	4.8637022885e-06	6.7119909675e-06
1152              	-9.1982581355e-07	7.9485507988e-03	1.1534388378e-05	4.8473683755e-06	6.6870200026e-06
1153              	-9.1554417161e-07	7.9483626768e-03	1.1493290082e-05	4.8311008696e-06	6.6621892128e-06
1154              	-9.1124659624e-07	7.9481752994e-03	1.1452240239e-05	4.8148735232e-06	6.6373667157e-06
1155              	-9.0692220713e-07	7.9479886639e-03	1.1411205119e-05	4.7986803525e-06	6.6125247667e-06
1156              	-9.0260067972e-07	7.9478027608e-03	1.1370272500e-05	4.7825355701e-06	6.5877369295e-06
1157              	-8.9830976285e-07	7.9476175805e-03	1.1329527520e-05	4.7664539972e-06	6.5630735229e-06
1158              	-8.9405349153e-07	7.9474331172e-03	1.1288982693e-05	4.7504378549e-06	6.5385448380e-06
1159              	-8.8982211905e-07	7.9472493709e-03	1.1248602704e-05	4.7344792331e-06	6.5141234712e-06
1160              	-8.8561052269e-07	7.9470663431e-03	1.1208360282e-05	4.7185696184e-06	6.4897906638e-06
1161              	-8.8138836656e-07	7.9468840039e-03	1.1168320188e-05	4.7027717277e-06	6.4655484608e-06
1162              	-8.7722214326e-07	7.9467023375e-03	1.1128531122e-05	4.6870434175e-06	6.4414877040e-06
1163              	-8.7311757244e-07	7.9465213661e-03	1.1088931107e-05	4.6713479811e-06	6.4175831259e-06
1164              	-8.6903391934e-07	7.9463411276e-03	1.1049358643e-05	4.6556454020e-06	6.3937132406e-06
1165              	-8.6492702443e-07	7.9461616371e-03	1.1009705315e-05	4.6399256328e-06	6.3697796817e-06
1166              	-8.6080210845e-07	7.9459828739e-03	1.0970053433e-05	4.6242246080e-06	6.3458288249e-06
1167              	-8.5670447377e-07	7.9458048056e-03	1.0930629138e-05	4.6086100952e-06	6.3220190428e-06
1168              	-8.5266293328e-07	7.9456274158e-03	1.0891586425e-05	4.5931302793e-06	6.2984561459e-06
1169              	-8.4865913957e-07	7.9454507097e-03	1.0852860288e-05	4.5777710046e-06	6.2750892837e-06
1170              	-8.4465267012e-07	7.9452747006e-03	1.0814249369e-05	4.5624720143e-06	6.2517773545e-06
1171              	-8.4062481377e-07	7.9450993950e-03	1.0775615775e-05	4.5471830739e-06	6.2284327014e-06
1172              	-8.3659158067e-07	7.9449247883e-03	1.0736982833e-05	4.5318998357e-06	6.2050829971e-06
1173              	-8.3258100964e-07	7.9447508699e-03	1.0698465738e-05	4.5166518596e-06	6.1818138789e-06
1174              	-8.2860671005e-07	7.9445776299e-03	1.0660146476e-05	4.5014665281e-06	6.1586799482e-06
1175              	-8.2466494145e-07	7.9444050632e-03	1.0622025146e-05	4.4863476317e-06	6.1356775146e-06
1176              	-8.2074907527e-07	7.9442331689e-03	1.0584061653e-05	4.4712817514e-06	6.1127799020e-06
1177              	-8.1685982942e-07	7.9440619471e-03	1.0546234392e-05	4.4562573664e-06	6.0899770252e-06
1178              	-8.1300057571e-07	7.9438913966e-03	1.0508552314e-05	4.4412755814e-06	6.0672767329e-06
1179              	-8.0916788027e-07	7.9437215152e-03	1.0471027339e-05	4.4263457891e-06	6.0446815496e-06
1180              	-8.0535167272e-07	7.9435523011e-03	1.0433652865e-05	4.4114747599e-06	6.0221781053e-06
1181              	-8.0154541886e-07	7.9433837529e-03	1.0396412043e-05	4.3966606026e-06	5.9997514404e-06
1182              	-7.9775397801e-07	7.9432158683e-03	1.0359299268e-05	4.3818956562e-06	5.9774036122e-06
1183              	-7.9398951338e-07	7.9430486427e-03	1.0322326640e-05	4.3671738065e-06	5.9551528333e-06
1184              	-7.9025861813e-07	7.9428820697e-03	1.0285507867e-05	4.3524953156e-06	5.9330125518e-06
1185              	-7.8655382338e-07	7.9427161444e-03	1.0248839449e-05	4.3378659011e-06	5.9109735478e-06
1186              	-7.8285721647e-07	7.9425508652e-03	1.0212297863e-05	4.3232917149e-06	5.8890061478e-06
1187              	-7.7915342451e-07	7.9423862340e-03	1.0175856882e-05	4.3087750166e-06	5.8670818656e-06
1188              	-7.7544028922e-07	7.9422222531e-03	1.0139506273e-05	4.2943128473e-06	5.8451934258e-06
1189              	-7.7172961207e-07	7.9420589220e-03	1.0103258098e-05	4.2798994370e-06	5.8233586612e-06
1190              	-7.6803828414e-07	7.9418962366e-03	1.0067136293e-05	4.2655298622e-06	5.8016064305e-06
1191              	-7.6437798491e-07	7.9417341907e-03	1.0031161176e-05	4.2512026029e-06	5.7799585727e-06
1192              	-7.6075006938e-07	7.9415727783e-03	9.9953397190e-06	4.2369197901e-06	5.7584199289e-06
1193              	-7.5714773305e-07	7.9414119958e-03	9.9596657463e-06	4.2226851401e-06	5.7369806062e-06
1194              	-7.5356211567e-07	7.9412518423e-03	9.9241273629e-06	4.2085015658e-06	5.7156257971e-06
1195              	-7.4998769692e-07	7.9410923180e-03	9.8887145166e-06	4.1943695614e-06	5.6943449552e-06
1196              	-7.4642407790e-07	7.9409334228e-03	9.8534228545e-06	4.1802873494e-06	5.6731355052e-06
1197              	-7.4287471978e-07	7.9407751549e-03	9.8182538565e-06	4.1662522085e-06	5.6520016480e-06
1198              	-7.3934405069e-07	7.9406175104e-03	9.7832121539e-06	4.1522620263e-06	5.6309501277e-06
1199              	-7.3583516966e-07	7.9404604862e-03	9.7483029550e-06	4.1383163078e-06	5.6099866472e-06
1200              	-7.3234865217e-07	7.9403040795e-03	9.7135291224e-06	4.1244159090e-06	5.5891132134e-06
1201              	-7.2888270582e-07	7.9401482870e-03	9.6788898365e-06	4.1105622124e-06	5.5683276241e-06
1202              	-7.2543442113e-07	7.9399931057e-03	9.6443812545e-06	4.0967562061e-06	5.5476250484e-06
1203              	-7.2200100480e-07	7.9398385332e-03	9.6099981168e-06	4.0829980536e-06	5.5270000632e-06
1204              	-7.1858111802e-07	7.9396845673e-03	9.5757365051e-06	4.0692871345e-06	5.5064493706e-06
1205              	-7.1517514168e-07	7.9395312062e-03	9.5415953664e-06	4.0556225415e-06	5.4859728249e-06
1206              	-7.1178439676e-07	7.9393784475e-03	9.5075757863e-06	4.0420034964e-06	5.4655722899e-06
1207              	-7.0841026655e-07	7.9392262888e-03	9.4736798659e-06	4.0284296664e-06	5.4452501995e-06
1208              	-7.0505316609e-07	7.9390747270e-03	9.4399084841e-06	4.0149010760e-06	5.4250074081e-06
1209              	-7.0171250846e-07	7.9389237596e-03	9.4062610133e-06	4.0014179982e-06	5.4048430151e-06
1210              	-6.9838689397e-07	7.9387733841e-03	9.3727351898e-06	3.9879807009e-06	5.3847544889e-06
1211              	-6.9507466720e-07	7.9386235987e-03	9.3393276876e-06	3.9745891766e-06	5.3647385110e-06
1212              	-6.9177466692e-07	7.9384744014e-03	9.3060357612e-06	3.9612432137e-06	5.3447925475e-06
1213              	-6.8848656163e-07	7.9383257903e-03	9.2728581682e-06	3.9479425225e-06	5.3249156458e-06
1214              	-6.8521071810e-07	7.9381777633e-03	9.2397947372e-06	3.9346866505e-06	5.3051080867e-06
1215              	-6.8194794397e-07	7.9380303179e-03	9.2068463299e-06	3.9214752210e-06	5.2853711089e-06
1216              	-6.7869919414e-07	7.9378834514e-03	9.1740142449e-06	3.9083079283e-06	5.2657063166e-06
1217              	-6.7546510813e-07	7.9377371613e-03	9.1412993639e-06	3.8951845738e-06	5.2461147901e-06
1218              	-6.7224589516e-07	7.9375914453e-03	9.1087018700e-06	3.8821050398e-06	5.2265968302e-06
1219              	-6.6904148044e-07	7.9374463011e-03	9.0762217110e-06	3.8690693751e-06	5.2071523360e-06
1220              	-6.6585135895e-07	7.9373017267e-03	9.0438577621e-06	3.8560775221e-06	5.1877802400e-06
1221              	-6.6267491740e-07	7.9371577199e-03	9.0116087096e-06	3.8431294374e-06	5.1684792722e-06
1222              	-6.5951167284e-07	7.9370142788e-03	8.9794733772e-06	3.8302250157e-06	5.1492483614e-06
1223              	-6.5636129842e-07	7.9368714015e-03	8.9474505710e-06	3.8173639871e-06	5.1300865839e-06
1224              	-6.5322385445e-07	7.9367290860e-03	8.9155399258e-06	3.8045461085e-06	5.1109938174e-06
1225              	-6.5009944576e-07	7.9365873301e-03	8.8837410590e-06	3.7917710837e-06	5.0919699752e-06
1226              	-6.4698857406e-07	7.9364461318e-03	8.8520547718e-06	3.7790388118e-06	5.0730159600e-06
1227              	-6.4389163168e-07	7.9363054888e-03	8.8204815119e-06	3.7663491243e-06	5.0541323876e-06
1228              	-6.4080876806e-07	7.9361653988e-03	8.7890212591e-06	3.7537018615e-06	5.0353193976e-06
1229              	-6.3774008236e-07	7.9360258597e-03	8.7576740597e-06	3.7410969475e-06	5.0165771122e-06
1230              	-6.3468551803e-07	7.9358868691e-03	8.7264394879e-06	3.7285342259e-06	4.9979052620e-06
1231              	-6.3164500147e-07	7.9357484244e-03	8.6953171890e-06	3.7160135930e-06	4.9793035960e-06
1232              	-6.2861848619e-07	7.9356105226e-03	8.6643068944e-06	3.7035349610e-06	4.9607719334e-06
1233              	-6.2560560138e-07	7.9354731634e-03	8.6334076226e-06	3.6910982099e-06	4.9423094127e-06
1234              	-6.2260624053e-07	7.9353363457e-03	8.6026189643e-06	3.6787032416e-06	4.9239157227e-06
1235              	-6.1962053771e-07	7.9352000671e-03	8.5719407748e-06	3.6663498497e-06	4.9055909251e-06
